job_id,title,company,Programming Languages,Required Software / Tools,Language Requirements,Experience Level,Work Arrangement,Job Type,source,last_seen,active,Location,url,Education,Salary,first_seen
2860997,IT üzleti elemző | IT Business Analyst,Bosch Group,"POWERBI, SQL, PYTHON",Power Aps,English: B2,3-5 év tapasztalat,Teljes munkaidő Általános munkarend,Full-time,Profession,2026-03-25,True,Heves megye,https://www.profession.hu/allas/it-uzleti-elemzo-it-business-analyst-bosch-group-2860997?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Egyetem,,2026-03-23
2860996,Adatszakértő | Data Scientist,Bosch Group,"Python, SQL","GIT, MYSQL, POSTGRESQL, MONGODB, LINUX, WINDOWS",English: B2,3-5 years,On-site with home office,Full-time,Profession,2026-03-25,True,Heves megye,https://www.profession.hu/allas/adatszakerto-data-scientist-bosch-group-2860996?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2860712,Szenior Beágyazott Szoftverfejlesztő,UNIX AUTÓ KFT.,"C/C++, ARM","Linux, Git, Bash, CI/CD, Buildroot/Yocto",,3-5 years,On-site,Full-time,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/szenior-beagyazott-szoftverfejleszto-unix-auto-kft-budapest-2860712?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Főiskola,,2026-03-23
2857579,JAVA fejlesztő (határozott idejű szerződés),MFB Zrt.,Java,"Git, Spring Boot, Spring Security, Oracle, PostgreSQL",,3-5 év tapasztalat,Teljes munkaidő (Full-time),Határozott idejű (Fixed-term),Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/java-fejleszto-hatarozott-ideju-szerzodes-mfb-zrt-budapest-2857579/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Középiskola,,2026-03-23
2860895,Projektmenedzser,Tokaj-Hegyalja Egyetem,,MS OFFICE,English,5-10 év tapasztalat,Határozatlan idejű munkaszerződés,Teljes munkaidő,Profession,2026-03-25,True,Sárospatak,https://www.profession.hu/allas/projektmenedzser-tokaj-hegyalja-egyetem-sarospatak-2860895?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,"Felsőfokú végzettség (pénzügyi, gazdasági területen)",,2026-03-23
2860892,Adattárház és BI üzleti elemző,MVM Next Energiakereskedelmi Zrt.,,"ADATTÁRHÁZ, BI, SQL, MS OFFICE, POWER BI",,5-10 év tapasztalat,Általános munkarend,Teljes munkaidő,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/adattarhaz-es-bi-uzleti-elemzo-mvm-next-energiakereskedelmi-zrt-budapest-2860892?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Főiskola,,2026-03-23
2860567,Software Product Manager,4FLOW,,,English: B2,2-5 years,Hybrid (remote work possible),Full-time,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/software-product-manager-flow-budapest-2860567?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,"Bachelor's or Master's degree in Business Administration, Computer Science, Engineering or a related field",,2026-03-23
2860526,Junior IT Auditor,KPMG Tanácsadó Kft.,,MICROSOFT OFFICE ISO,"English: B2, Hungarian: Native",Pályakezdő/friss diplomás (0-1 years),Hybrid,Full-time,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/junior-it-auditor-kpmg-tanacsado-kft-2860526?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Főiskola (College),,2026-03-23
2860512,IT business analyst,Microsec zrt.,"JIRA, SQL, SCRUM, GIT, VISIO, SVN","Laptop, Monitor (2 db)",English: B2,1-3 év tapasztalat,Általános munkarend,Teljes munkaidő,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/it-business-analyst-microsec-zrt-budapest-2860512?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Főiskola,,2026-03-23
2860509,Tesztautomatizáló mérnök,Raiffeisen Software GmbH Magyarországi,,"Powershell, Groovy, Postman, JMeter, Jenkins",Német középfok,1-3 years,Hybrid,Full-time,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/tesztautomatizalo-mernok-raiffeisen-software-gmbh-magyarorszagi-budapest-2860509?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Középiskola,,2026-03-23
2861112,IT gyakornok - diákmunka,Mind-Diák Szövetkezet,,DYNAMICS,English: B2,,"Rugalmasság, strukturáltság, fogékonyság a részletek iránt, türelem és kitartás",Diákmunka,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/it-gyakornok-diakmunka-mind-diak-szovetkezet-2861112?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Általános iskola,2500 Ft/óra,2026-03-23
2861067,Teszt technikus ( SMT gyártás ),Cloud Network Technology Kft.,,,English: B2,1-3 év,Általános munkarend (3 műszakos),Teljes munkaidő,Profession,2026-03-25,True,Komárom,https://www.profession.hu/allas/teszt-technikus-smt-gyartas-cloud-network-technology-kft-komarom-2861067?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Középiskola,,2026-03-23
2860831,Webshop junior adminisztrátor - diákmunka,Mind-Diák Szövetkezet,,,English: B2,,"Részmunkaidő, Általános munkarend",Diákmunka,Profession,2026-03-25,True,Pilisjászfalu,https://www.profession.hu/allas/webshop-junior-adminisztrator-diakmunka-mind-diak-szovetkezet-pilisjaszfalu-2860831?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Általános iskola,2700 Ft/óra,2026-03-23
2860597,SENIOR RENDSZERSZERVEZŐ (Dokumentum menedzsent terület),Raiffeisen Bank Zrt.,"Java, SQL","ERP, CRM, API, ORACLE, AWS, MIDDLEWARE, ACTIVE DIRECTORY, JIRA, GDPR",English: B2,1-3 év,Hibrid,Teljes munkaidő,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/senior-rendszerszervezo-dokumentum-menedzsent-terulet-raiffeisen-bank-zrt-budapest-2860597?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Főiskola,,2026-03-23
2861659,Manuális tesztelő (medior),Peerson,,"Postman, MS SQL",English: B2,3-5 years,Hybrid,Full-time,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/manualis-tesztelo-medior-peerson-budapest-2861659?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Főiskola,,2026-03-23
2861658,Senior IT business analyst,Peerson,,,English: Felsőfok,5-10 év,Hibrid,Teljes munkaidő,Profession,2026-03-25,True,Budapest,https://www.profession.hu/allas/senior-it-business-analyst-peerson-budapest-2861658?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Egyetem,,2026-03-23
2861654,Senior Data Engineer (all genders) Video,ParshipMeet Group,"Python, Airflow/Cloud Composer","BigQuery, Cloud Spanner, Docker, MongoDB, PostgreSQL, GDPR CI",English: B2,1-3 év tapasztalat,,Teljes munkaidő,Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/senior-data-engineer-all-genders-video-parshipmeet-group-2861654?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Egyetem,,2026-03-23
2861652,Java Engineer (all genders),ParshipMeet Group,"Java, Spring","Git, CI/CD pipelines (GitLab), Container-based deployments","English: B2, German: B2",1-3 years,Full-time,Full-time,Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/java-engineer-all-genders-parshipmeet-group-2861652?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Egyetem,,2026-03-23
2861649,.Net Engineer (all genders),ParshipMeet Group,.NET,"BACKEND TESTING, CLEAN CODE, AGILE, KANBAN, SCRUM","English: B2, German: B2+",1-3 év tapasztalat,Full-time,Teljes munkaidő,Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/net-engineer-all-genders-parshipmeet-group-2861649?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Egyetem,,2026-03-23
2861642,Lead Product Analyst (all genders),ParshipMeet Group,"Python, R, SQL","ANALYTICS, BI TABLEAU POWER BI",English: B2,5+ years,Part-time opportunities,Full-time,Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/lead-product-analyst-all-genders-parshipmeet-group-2861642?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Középiskola,,2026-03-23
2861641,ServiceNow Developer (m/f/d),Moch.IT GmbH,"JavaScript, Glide, Flow Designer, IntegrationHub",ServiceNow,German: B2,2-5 years,On-site,Full-time,Profession,2026-03-25,True,Hannover,https://www.profession.hu/allas/servicenow-developer-m-f-d-moch-it-gmbh-2861641?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,"€55,000 EUR gross/year",2026-03-23
2861634,FullStack Developer (m/f/d),TorAlarm GmbH,"JS/Typescript, Go","AWS, CMS, CLOUD, MYSQL",English: B2,3-5 years,On-site,Full-time,Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/fullstack-developer-m-f-d-toralarm-gmbh-2861634?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Középiskola,,2026-03-23
2861623,Senior Contact Center Solution Architect / Pre-Sales Lead (m/f/d) - Tieto Tech Consulting,Tieto Germany GmbH,,"DYNAMICS CRM CLOUD, Genesys (Cloud or Engage), Novomind","English: C1, German: C1",3-5 years,Hybrid,Full-time,Profession,2026-03-25,True,"Vienna, Linz, Graz, Berlin, Regensburg",https://www.profession.hu/allas/senior-contact-center-solution-architect-pre-sales-lead-m-f-d-tieto-tech-consulting-tieto-germany-gmbh-2861623?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861621,SAP Solution Architect (m/f/d) [Full-time / part-time] - Tieto Tech Consulting,Tieto Germany GmbH,SAP CLOUD,"SAP S/4HANA, SAP BTP","English, German",1-3 years,Hybrid,Full-time,Profession,2026-03-25,True,"Vienna, Linz, Graz, Berlin, Regensburg",https://www.profession.hu/allas/sap-solution-architect-m-f-d-full-time-part-time-tieto-tech-consulting-tieto-germany-gmbh-2861621?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,,2026-03-23
2861619,Bid Manager (m/f/d) - Tieto Tech Consulting,Tieto Germany GmbH,,,German: B2,1-3 years,Hybrid,Full-time,Profession,2026-03-25,True,Germany,https://www.profession.hu/allas/bid-manager-m-f-d-tieto-tech-consulting-tieto-germany-gmbh-2861619?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861617,SAP S/4HANA Public Cloud Finance Consultant (m/f/d) [Full-time / part-time] - Tieto Tech Consulting,Tieto Germany GmbH,,SAP S/4HANA Public Cloud,"English: C1, German: C1",3-5 years,Hybrid,Full-time,Profession,2026-03-25,True,"Vienna, Linz, Graz, Berlin, Regensburg",https://www.profession.hu/allas/sap-s-hana-public-cloud-finance-consultant-m-f-d-full-time-part-time-tieto-tech-consulting-tieto-germany-gmbh-2861617?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861613,(Senior) Web Developer (m/f/d) - Tieto Tech Consulting,Tieto Germany GmbH,"React, Angular","Azure, C ASP.NET","English: B2, German: B2",3-5 years,Hybrid,Full-time,Profession,2026-03-25,True,"Vienna, Linz, Graz, Berlin",https://www.profession.hu/allas/senior-web-developer-m-f-d-tieto-tech-consulting-tieto-germany-gmbh-2861613?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861612,(Senior) Fullstack Developer (m/f/d) - Tieto Tech Consulting,Tieto Germany GmbH,"React, Angular, Java, C#","Azure, GitHub Copilot","English: B2, German: B2",4+ years,Hybrid,Full-time,Profession,2026-03-25,True,"Vienna, Linz, Graz, Berlin",https://www.profession.hu/allas/senior-fullstack-developer-m-f-d-tieto-tech-consulting-tieto-germany-gmbh-2861612?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861601,Working student Requirements Engineering for CDCC2.0 Baselayer Software Development,Mercedes-Benz AG,"MS Office, SCRUM",HARDWARE TESTING,"English: B2, German: B2",1-3 years,Hybrid,Full-time,Profession,2026-03-25,True,Sindelfingen,https://www.profession.hu/allas/working-student-requirements-engineering-for-cdcc-baselayer-software-development-mercedes-benz-ag-2861601?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861599,Senior Account Executive / Expert (f/m/d) Public Sector statutory accident insurance,SAP SE,,,"English: Business, German: Business",7+ years,Virtuell - Deutschland,"Vollzeit, unbefristet",Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/senior-account-executive-expert-f-m-d-public-sector-statutory-accident-insurance-sap-se-2861599?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Középiskola,,2026-03-23
2861595,Business Processes (Senior) Consultant (f/m/d) for SAP Enterprise Asset Management in CoE EMEA,SAP SE,ABAP,,"Language: English, Level: B2",5+ years,Hybrid,Full-time,Profession,2026-03-25,True,,https://www.profession.hu/allas/business-processes-senior-consultant-f-m-d-for-sap-enterprise-asset-management-in-coe-emea-sap-se-2861595?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861594,SAP AI Engineering Architect (m/f/d),SAP SE,"Python, Java, JavaScript","SAP ANALYTICS SECURITY, CLOUD, JAVASCRIPT, HTML, @SAP. MACHINE LEARNING","English: B2, German: B2",1-3 years,,Full-time,Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/sap-ai-engineering-architect-m-f-d-sap-se-2861594?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,"Bachelor's or Master's degree in Computer Science, Engineering, or related field",,2026-03-23
2861593,Senior AI Architect f/m/d,SAP SE,,"SAP Business AI, SAP Business Technology Platform, GenAI Hub","Language: German, Level: B2, Language: English, Level: B2",1-3 years,Full-time,"Vollzeit, unbefristet",Profession,2026-03-25,True,Germany,https://www.profession.hu/allas/senior-ai-architect-f-m-d-sap-se-2861593?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,"Bachelor's or Master's degree in Artificial Intelligence, Computer Science, Information Systems, or a related field",,2026-03-23
2861591,Senior Cybersecurity Specialist – IT Resilience & Threat Intelligence m/f/d,EOS Holding,,"BACKUP, SECURITY, TESTING, ISO, NETWORK, CLOUD, DEVOPS, INCIDENT MANAGEMENT","English: C1, German: B2",5+ years,Hybrid,Full-time,Profession,2026-03-25,True,Germany,https://www.profession.hu/allas/senior-cybersecurity-specialist-it-resilience-threat-intelligence-m-f-d-eos-holding-2861591?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861588,Configuration Management Expert,Utimaco GmbH,"C++, GIT, C, JAVA, JENKINS",,English: B2,1-3 év tapasztalat,Teljes munkaidő Általános munkarend,Full-time,Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/configuration-management-expert-utimaco-gmbh-2861588?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Középiskola,,2026-03-23
2861587,Development Architect (f/m/d) for SAP Production Planning and Detailed Scheduling (PP/DS),SAP SE,"ABAP, RAP, CDS, OData, Fiori/UI5",,"English: B2, German: B2",5+ years,Hybrid,Full-time,Profession,2026-03-23,False,Walldorf,https://www.profession.hu/allas/development-architect-f-m-d-for-sap-production-planning-and-detailed-scheduling-pp-ds-sap-se-2861587?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,"University degree in Computer Science, Engineering, or a related field",,2026-03-23
2861585,DevOps Engineer,Utimaco GmbH,"C++, JAVA, C, GIT, JENKINS","DEVOPS, CMake, make, git",English: B2,1-3 év tapasztalat,Általános munkarend (Full-time),Teljes munkaidő,Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/devops-engineer-utimaco-gmbh-2861585?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Egyetem,,2026-03-23
2861584,(Senior) Data Engineer (m/f/d) - Tieto Tech Consulting,Tieto Germany GmbH,,"Git, Azure, Databricks, Microsoft Fabric","English: C1, German: C1",3-5 years,Hybrid,Full-time,Profession,2026-03-25,True,"Vienna, Linz, Graz, Berlin, Regensburg",https://www.profession.hu/allas/senior-data-engineer-m-f-d-tieto-tech-consulting-tieto-germany-gmbh-2861584?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861578,Head of IT Security / Cybersecurity (m/f/d),KRAFT VON WANTOCH GmbH,,"Splunk, Microsoft Defender, Azure services (Entra ID, Conditional Access)","English: B2, German: B2",10+ years,Hybrid,Full-time,Profession,2026-03-25,True,Frankfurt am Main,https://www.profession.hu/allas/head-of-it-security-cybersecurity-m-f-d-kraft-von-wantoch-gmbh-2861578?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,"Master's or bachelor's degree in computer science, information security, or a related field",,2026-03-23
2861570,Product Manager - SAP Managed Cloud Services (f/m/d),NTT DATA Business Solutions AG,,"SAP CLOUD, AZURE, AWS, NETWORK","English: B2, German: B1",3-5 years,Hybrid,Full-time,Profession,2026-03-25,True,"Germany, Romania or Bulgaria",https://www.profession.hu/allas/product-manager-sap-managed-cloud-services-f-m-d-ntt-data-business-solutions-ag-2861570?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861566,Product Manager - SAP Application Management Services (f/m/d),NTT DATA Business Solutions AG,,SAP CLOUD ERP NETWORK SAP,"English: C1, German: B2",3-5 years,Hybrid,Full-time,Profession,2026-03-25,True,"Germany, Romania, Bulgaria",https://www.profession.hu/allas/product-manager-sap-application-management-services-f-m-d-ntt-data-business-solutions-ag-2861566?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861541,Senior Expert IT Service Transformation Energy Networks (f/m/d),E.ON,,"CLOUD, ITIL, SECURITY, ACCESS SERVICE MANAGEMENT, AGILE PROJECT MANAGEMENT","English: B2, German: B2",3-5 years,Hybrid,Full-time,Profession,2026-03-25,True,Germany,https://www.profession.hu/allas/senior-expert-it-service-transformation-energy-networks-f-m-d-e-on-2861541?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861331,"Lufthansa Technik Graduate Management Trainee Program ""StartTechnik"" - IT / Digital Program",Lufthansa Technik AG,,CLOUD HARDWARE,"English: B2, German: B2",1-3 years,Hybrid,Full-time,Profession,2026-03-25,True,Germany,https://www.profession.hu/allas/lufthansa-technik-graduate-management-trainee-program-starttechnik-it-digital-program-lufthansa-technik-ag-2861331?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,"Master's degree in (Business-) Informatics, Data Science, IT-Management or similar",,2026-03-23
2861326,Research Data Infrastructure Engineer,Deutsches Krebsforschungszentrum DKFZ,"Python, Linux","Kubernetes, Helm charts, Pulumi, Terraform, ArgoCD",English: B2,1-3 years,Hybrid,Full-time,Profession,2026-03-25,True,Germany,https://www.profession.hu/allas/research-data-infrastructure-engineer-deutsches-krebsforschungszentrum-dkfz-2861326?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,"Master's degree in computer science, bioinformatics, mathematics, physics, or similar background",,2026-03-23
2861315,Cloud DevOps Engineer – Azure (all genders),Roland Berger Holding GmbH & Co. KGaA,,"CLOUD DEVOPS, AZURE, Terraform, Bicep, CI / CD automation",English: B2,1-3 years,Full-time,Full-time,Profession,2026-03-25,True,Németország,https://www.profession.hu/allas/cloud-devops-engineer-azure-all-genders-roland-berger-holding-gmbh-co-kgaa-2861315?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,"University degree in computer science, business informatics or a comparable technical field",,2026-03-23
2861298,SAP DevOps Engineer (f/m/d),E.ON Digital Technology GmbH,"Bash, Groovy","SAP DEVOPS, CLOUD SECURITY, TESTING",English: B2,1-3 years,Hybrid,Full-time,Profession,2026-03-25,True,Germany,https://www.profession.hu/allas/sap-devops-engineer-f-m-d-e-on-digital-technology-gmbh-2861298?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861289,Product Manager (f/m/d)* - SEO/GEO,Engel & Völkers - Zentrale -,,"Google Search Console, Sistrix, Screaming Frog","English: B2, German: B2",5+ years,Hybrid,Full-time,Profession,2026-03-25,True,Hamburg,https://www.profession.hu/allas/product-manager-f-m-d-seo-geo-engel-volkers-zentrale-2861289?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
2861281,Automation Solution Consultant (f/m/div),CeramTec GmbH,UiPath,"Agentic AI, RPA solutions using UiPath",English: B2,1-3 years,Hybrid,Full-time,Profession,2026-03-25,True,Plochingen near Stuttgart,https://www.profession.hu/allas/automation-solution-consultant-f-m-div-ceramtec-gmbh-2861281?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,,2026-03-23
