job_id,title,company,Programming Languages,Required Software / Tools,Language Requirements,Experience Level,Work Arrangement,Job Type,source,Location,active,Salary,first_seen,url,Education,last_seen
2843745,Softwareentwickler (m/w/d),Randstad Deutschland GmbH & Co. KG,"C, C++, Python, MATLAB","Xilinx ARM cortex SoC, Lauterbach Embedded Trace and debugger, Atlassian toolchain, QT, MATLAB / Simulink","German: C1, English: C1",5+ years,On-site,Full-time,Profession,Németország,False,,2026-03-04,https://www.profession.hu/allas/softwareentwickler-m-w-d-randstad-deutschland-gmbh-co-kg-2843745?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-04
2843655,Senior Presales Consultant for HPC (High Performance Computing) & AI platforms (f/m/d),Fsas Technologies GmbH,"MPI, TensorFlow, PyTorch, CUDA, ROCM","Slurm, Open Nebula","German: B2, English: C1",1-3 years,Hybrid,Full-time,Profession,Germany,True,,2026-03-04,https://www.profession.hu/allas/senior-presales-consultant-for-hpc-high-performance-computing-ai-platforms-f-m-d-fsas-technologies-gmbh-2843655?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2843645,Security Architect (m/w/x) - befristet für 2 Jahre,ZEISS,,,"English: C1, German: C1",1-3 years,On-site,Full-time,Profession,Germany,False,,2026-03-04,https://www.profession.hu/allas/security-architect-m-w-x-befristet-fur-jahre-zeiss-2843645?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-23
2843615,PLC Development and Support Engineer (f/m/d),European XFEL GmbH,"Structured text (IEC 61131-3), Python, C#","TwinCAT3, TwinSAFE, GIT, Redmine, SCADA/HMI",English: B2,1-3 years,Hybrid,Full-time,Profession,Hamburg,False,,2026-03-04,https://www.profession.hu/allas/plc-development-and-support-engineer-f-m-d-european-xfel-gmbh-2843615?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-17
2843608,Internship in Next-Generation System Interaction with Eye-Tracking (f/m/x),ZEISS,,,"English: B2, German: B2",1-3 years,Hybrid,Full-time,Profession,,True,,2026-03-04,https://www.profession.hu/allas/internship-in-next-generation-system-interaction-with-eye-tracking-f-m-x-zeiss-2843608?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-25
2843603,Full-Stack Developer Affiliate (m/w/d),Ströer Content Group Product & Tech GmbH,"Python, Typescript, React, Django, AWS","Astro, IaC",English: B2,1-3 years,On-site with home office,Full-time,Profession,Berlin,False,,2026-03-04,https://www.profession.hu/allas/full-stack-developer-affiliate-m-w-d-stroer-content-group-product-tech-gmbh-2843603?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-22
2843587,Senior Networking Consultant for HPC (High Performance Computing) & AI platforms (f/m/d),Fsas Technologies GmbH,,"CISCO, InfiniBand, Ethernet, RDMA, MPI, Slurm, TensorFlow, PyTorch, Open Nebula, Lustre, GPFS, NVMe","German: B2, English: C1",1-3 years,Hybrid,Full-time,Profession,Germany,True,,2026-03-04,https://www.profession.hu/allas/senior-networking-consultant-for-hpc-high-performance-computing-ai-platforms-f-m-d-fsas-technologies-gmbh-2843587?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2843582,Global Identity & Access Management Consultant,HDI Global,,"ACCESS, CLOUD, ISO","German: C1, English: C1",1-3 years,Home-Office,Full-time,Profession,,True,,2026-03-04,https://www.profession.hu/allas/global-identity-access-management-consultant-hdi-global-2843582?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-25
2843577,Senior Presales Storage Consultant for HPC (High Performance Computing) & AI platforms (f/m/d),Fsas Technologies GmbH,,"Lustre, BeeGFS, IBM Spectrum Scale/GPFS, WekaIO, Ceph, DAOS, NVMe-oF, DDN Exascaler, Netapp E-Series, IOR, MLPerf, MPI, Slurm, TensorFlow, PyTorch, Open Nebula","German: B2, English: C1",1-3 years,Hybrid,Full-time,Profession,Germany,True,,2026-03-04,https://www.profession.hu/allas/senior-presales-storage-consultant-for-hpc-high-performance-computing-ai-platforms-f-m-d-fsas-technologies-gmbh-2843577?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2843574,Embedded Software-Entwickler (m/w/x) befristet auf 24 Monate,ZEISS,"C, Python","Zephyr, GitHub, Azure DevOps, Jira, Axivion, CAN, CAN-FD, TLS","English: C1, German: C1",1-3 years,On-site,Full-time,Profession,Germany,True,,2026-03-04,https://www.profession.hu/allas/embedded-software-entwickler-m-w-x-befristet-auf-monate-zeiss-2843574?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-25
2843559,System Transformation Manager (IT Project Management) f/m/d,The Stepstone Group GmbH,,"MS Office, Scrum, Kanban, SAFe, Atlassian Suite",English: B2,1-3 years,Hybrid,Full-time,Profession,,False,,2026-03-04,https://www.profession.hu/allas/system-transformation-manager-it-project-management-f-m-d-the-stepstone-group-gmbh-2843559?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Master,2026-03-09
2842259,Senior Data Solution Engineer,LGT Capital Partners AG,"Python, SQL","Snowflake, dbt, Power BI, Azure DevOps, Azure Data Factory","English: B2, German: A2",1-3 years,Hybrid,Full-time,Profession,Pfäffikon,False,,2026-03-04,https://www.profession.hu/allas/senior-data-solution-engineer-lgt-capital-partners-ag-2842259?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-10
2842258,Business Analyst IT,CAISSE DES MEDECINS,,"JIRA, TESTING, AGILE, CONFLUENCE","English: B1-B2, French: B2, German: B2",1-3 years,On-site,Full-time,Profession,Thônex,False,,2026-03-04,https://www.profession.hu/allas/business-analyst-it-caisse-des-medecins-2842258?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-09
2842246,Product Owner 80 - 100%,Neho,,"CRM, EXCEL",,1-3 years,Hybrid,Full-time,Profession,Lausanne,False,,2026-03-04,https://www.profession.hu/allas/product-owner-neho-2842246?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-04
2842242,E-Invoice Project Manager 100%,IQ Plus AG,,"SAP ECC, S/4HANA, Coupa, Azure, AWS",,5+ years,On-site,Full-time,Profession,Switzerland,False,,2026-03-04,https://www.profession.hu/allas/e-invoice-project-manager-iq-plus-ag-2842242?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-05
2842231,Senior Data Solution Engineer,LGT Capital Partners AG,"SQL, Python","BI Analytics, Testing, Azure DevOps, Security Access, Cloud, Power BI, Agile, Scrum, Snowflake, dbt, Azure Data Factory","English: Native, German: Advantage",1-3 years,Hybrid,Full-time,Profession,Pfäffikon,False,,2026-03-04,https://www.profession.hu/allas/senior-data-solution-engineer-lgt-capital-partners-ag-2842231?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-10
2842228,Business Analyst IT,CAISSE DES MEDECINS,,"AGILE, CONFLUENCE, JIRA","English: B1-B2, French: CEFR, German: CEFR",1-3 years,On-site,Full-time,Profession,Thônex,False,,2026-03-04,https://www.profession.hu/allas/business-analyst-it-caisse-des-medecins-2842228?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-09
2842215,DSP Engineer,Mettler Toledo,"MATLAB, Simulink","MATLAB, Simulink","English: B2, German: A2",1-3 years,Hybrid,Full-time,Profession,Nänikon-Greifensee,False,,2026-03-04,https://www.profession.hu/allas/dsp-engineer-mettler-toledo-2842215?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Master,2026-03-18
2842207,Product Owner 80 - 100%,Neho,,"CRM, EXCEL",,1-3 years,Hybrid,Full-time,Profession,"Lausanne, Zurich",False,,2026-03-04,https://www.profession.hu/allas/product-owner-neho-2842207?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-04
2842203,E-Invoice Project Manager 100%,IQ Plus AG,,"SAP ECC, S/4HANA, Coupa, Azure, AWS",,5+ years,On-site,Full-time,Profession,Switzerland,False,,2026-03-04,https://www.profession.hu/allas/e-invoice-project-manager-iq-plus-ag-2842203?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-05
2842084,"Principal Software Engineer (Python, AI)",Diligent Governance Hungary Kft.,"NODE.JS, PYTHON, TypeScript","AWS, Terraform, CDK",,5+ years,Hybrid,Full-time,Profession,Budapest,True,,2026-03-04,https://www.profession.hu/allas/principal-software-engineer-python-ai-diligent-governance-hungary-kft-2842084?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2828347,HRIS Specialist – Talent & Learning Technology,KOSTAL Global Business Services Center Kft.,,"Cornerstone, SAP SuccessFactors, Workday",English: C1,3-5 years,On-site with home office,Full-time,Profession,Budapest,False,,2026-03-04,https://www.profession.hu/allas/hris-specialist-talent-learning-technology-kostal-global-business-services-center-kft-2828347?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-11
2842078,Staff Software Engineer,Diligent Governance Hungary Kft.,"SQL, NODE.JS, AWS, REACT, PYTHON, NOSQL, TypeScript","AGILE, SECURITY, DEVOPS, .C., ACCESS, CLOUD, CDK/Terraform, CI/CD, containerization, observability tooling",,5+ years,Hybrid,Full-time,Profession,Budapest,True,,2026-03-04,https://www.profession.hu/allas/staff-software-engineer-diligent-governance-hungary-kft-2842078?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2828345,IT PLM Master Data Trainee,KOSTAL Global Business Services Center Kft.,,"SAP, MS OFFICE, EXCEL, OUTLOOK, O365",English: B2,0-1 years,On-site with home office,Half-time,Profession,Budapest,False,,2026-03-04,https://www.profession.hu/allas/it-plm-master-data-trainee-kostal-global-business-services-center-kft-2828345?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-11
2835887,IT Trainee – Ticket Quality Monitoring,KOSTAL Global Business Services Center Kft.,,,English: B2,0-1 years,On-site with home office,Half-time,Profession,Budapest,False,,2026-03-04,https://www.profession.hu/allas/it-trainee-ticket-quality-monitoring-kostal-global-business-services-center-kft-2835887?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-09
2830286,Test Automation Engineer E-Mobility,KOSTAL Global Business Services Center Kft.,"SQL, JavaScript, TypeScript","SELENIUM, ISTQB, CYPRESS, TROUBLESHOOTING, TEST AUTOMATION, AGILE, TEST MANAGEMENT, SCRUM, KANBAN, DATABASE",English: B2,5+ years,On-site with home office,Full-time,Profession,Budapest,False,,2026-03-04,https://www.profession.hu/allas/test-automation-engineer-e-mobility-kostal-global-business-services-center-kft-2830286?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-04
2842049,iREMS Product Owner,iREMS Hungary Kft.,,"AGILE, MICROSOFT OFFICE, PROJECT MANAGEMENT",English: B2,1-3 years,Home-Office,Full-time,Profession,Budapest,True,,2026-03-04,https://www.profession.hu/allas/irems-product-owner-irems-hungary-kft-2842049?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-25
2835888,Senior IT PLM Engineer,KOSTAL Global Business Services Center Kft.,Python,"PLM, CIM Database",English: B2,3-5 years,On-site with home office,Full-time,Profession,Budapest,False,,2026-03-04,https://www.profession.hu/allas/senior-it-plm-engineer-kostal-global-business-services-center-kft-2835888?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-18
2828366,Wissenschaftliche*n Mitarbeiter*in (w/m/d) im Bereich Data Science,Budapesti Németnyelvű Távtanulási Központ Alapítvány,"Python, Java","Large Language Models (LLMs), Open-Source LLMs","English: B2, German: B2",0-1 years,Hybrid,Half-time,Profession,Hagen,False,,2026-03-04,https://www.profession.hu/allas/wissenschaftliche-n-mitarbeiter-in-w-m-d-im-bereich-data-science-budapesti-nemetnyelvu-tavtanulasi-kozpont-alapitvany-2828366?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Master,2026-03-07
2842010,Senior Consultant Business (f/m/d) Data Strategy & Advisory - Data Architect,SAP SE,,"SAP Datasphere, SAP Analytics Cloud, SAP BW, SAP BusinessAI, SAP RISE, SAP BTP, S/4HANA","German: B2, English: C1",5+ years,Hybrid,Full-time,Profession,,False,,2026-03-04,https://www.profession.hu/allas/senior-consultant-business-f-m-d-data-strategy-advisory-data-architect-sap-se-2842010?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-17
2842005,"Solution Consultant – Supply Chain Applications/SAP eWM, WM (m/f/d)",Henkell & Co. Sektkellerei KG,,"SAP eWM/WM, SAP ECC, SAP S/4 HANA, SAP ERP, MM, SD, TM","English: B2, German: C1",3-5 years,Hybrid,Full-time,Profession,Wiesbaden,True,,2026-03-04,https://www.profession.hu/allas/solution-consultant-supply-chain-applications-sap-ewm-wm-m-f-d-henkell-co-sektkellerei-kg-2842005?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2842004,Solution Consultant – Data & Process Integration Services/SAP BW (m/f/d),Henkell & Co. Sektkellerei KG,"SAP BI ANALYTICS, ABAP","SAP BW/4HANA, Datasphere/BDC, SAP ECC, SAP S/4 HANA","English: B2, German: B2",3-5 years,Hybrid,Full-time,Profession,Wiesbaden,True,,2026-03-04,https://www.profession.hu/allas/solution-consultant-data-process-integration-services-sap-bw-m-f-d-henkell-co-sektkellerei-kg-2842004?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2842001,Scrum Master (m/f/d),Utimaco GmbH,,"SCRUM, AGILE, JIRA, CONFLUENCE",English: B2,1-3 years,Hybrid,Full-time,Profession,Germany,True,,2026-03-04,https://www.profession.hu/allas/scrum-master-m-f-d-utimaco-gmbh-2842001?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-25
2841999,Business Processes Consultant (f/m/d) for SAP Enterprise Asset Management in CoE EMEA,SAP SE,ABAP,"SAP S/4HANA, SAP Enterprise Asset Management, SAP Plant Maintenance, S/4HANA EAM Fiori Apps, Phase-based Maintenance, Resource Scheduling (RSH), Work Clearance Management, SAP Customer Service, SAP S/4HANA Service, SAP Industry Cloud, BTP, SAP Master Data, SAP Materials Management, SAP Production Planning, SAP Quality Management, SAP Cloud","English: C1, German: C1",1-3 years,Hybrid,Full-time,Profession,,False,,2026-03-04,https://www.profession.hu/allas/business-processes-consultant-f-m-d-for-sap-enterprise-asset-management-in-coe-emea-sap-se-2841999?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-22
2841996,Master Data Project Manager (f/m/x),ZEISS,,"SAP R/3, SAP S/4HANA, ERP, CRM, MDG, AGILE PROJECT MANAGEMENT","English: B2, German: B2",5+ years,On-site,Full-time,Profession,Germany,False,,2026-03-04,https://www.profession.hu/allas/master-data-project-manager-f-m-x-zeiss-2841996?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-11
2841994,Solution Advisor Expert (f/m/d) Customer Experience,SAP SE,,,"English: B2, German: Fluent",1-3 years,Hybrid,Full-time,Profession,,False,,2026-03-04,https://www.profession.hu/allas/solution-advisor-expert-f-m-d-customer-experience-sap-se-2841994?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-10
2841992,Business Process Consultant SAP (f/m/x),ZEISS,,"SAP R/3, SAP S/4HANA, MES","English: C1, German: C1",3-5 years,On-site,Full-time,Profession,Germany,False,,2026-03-04,https://www.profession.hu/allas/business-process-consultant-sap-f-m-x-zeiss-2841992?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-05
2841987,Senior Solution Consultant / Content & Experience Management,Adobe Systems Europe Limited,"HTML5, CSS, JAVASCRIPT","ADOBE C CLOUD, Adobe Experience Manager, Adobe's digital media technology","English: B2, German: B2",5+ years,On-site,Full-time,Profession,Németország,True,,2026-03-04,https://www.profession.hu/allas/senior-solution-consultant-content-experience-management-adobe-systems-europe-limited-2841987?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2841981,SAP S/4HANA RAR Consultant (m/f/d) – FSCM,Vaillant GmbH,,"SAP S/4HANA RAR, SAP, Salesforce, Excel",English: C1,3-5 years,Hybrid,Full-time,Profession,Remscheid,True,,2026-03-04,https://www.profession.hu/allas/sap-s-hana-rar-consultant-m-f-d-fscm-vaillant-gmbh-2841981?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-25
2841979,(Senior) Technical Consultant (m/w/d),SoftProject GmbH,"JAVA, PYTHON, PHP","MIDDLEWARE, DATABASES, VIRTUALIZATION, CLOUD, MICROSOFT OFFICE, CHANGE MANAGEMENT, AGILE, TROUBLESHOOTING, JIRA, CONFLUENCE, BITBUCKET",English: B2,1-3 years,On-site,Full-time,Profession,Ettlingen,True,,2026-03-04,https://www.profession.hu/allas/senior-technical-consultant-m-w-d-softproject-gmbh-2841979?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-25
2841974,Senior Expert (m/f/d) Artificial Intelligence (AI),Diehl Defence GmbH & Co. KG,"PyTorch, TensorFlow",MLOps,"English: B2, German: B2",5+ years,On-site,Full-time,Profession,Überlingen,False,,2026-03-04,https://www.profession.hu/allas/senior-expert-m-f-d-artificial-intelligence-ai-diehl-defence-gmbh-co-kg-2841974?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,PhD,2026-03-17
2841949,Senior Product Manager - Payments Rails,N26 GmbH,,,English: B2,5+ years,On-site,Full-time,Profession,Berlin,True,,2026-03-04,https://www.profession.hu/allas/senior-product-manager-payments-rails-n-gmbh-2841949?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-25
2841943,Engineer / PLC Programmer (m/f/d) - OT Network Architecture & Cyber Security,JAUSS HR-Consulting GmbH & Co. KG,"TIA Portal, Rockwell Studio 5000","PLC, NETWORK SECURITY, SCADA, ACCESS, TIA PORTAL, TROUBLESHOOTING, PROFINET, EtherNet/IP, OPC UA, VLANS, firewalls","English: C1, German: B2",1-3 years,On-site with home office,Full-time,Profession,Wuerzburg,False,,2026-03-04,https://www.profession.hu/allas/engineer-plc-programmer-m-f-d-ot-network-architecture-cyber-security-jauss-hr-consulting-gmbh-co-kg-2841943?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-16
2841913,Global Business Process Manager – Finance & Controlling (m/f/d),Dynapac GmbH,,"SAP ERP, SAP S/4HANA",English: B2,1-3 years,Hybrid,Full-time,Profession,,True,,2026-03-04,https://www.profession.hu/allas/global-business-process-manager-finance-controlling-m-f-d-dynapac-gmbh-2841913?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2841826,(Associate) Director Process Consulting (m/f/d),QIAGEN GmbH,,"SAP S/4HANA, SAP ECC",English: B2,1-3 years,Hybrid,Full-time,Profession,Germany,True,,2026-03-04,https://www.profession.hu/allas/associate-director-process-consulting-m-f-d-qiagen-gmbh-2841826?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2841818,Mobile Developer Digital Health (m/w/d),MEDIAN Unternehmensgruppe B.V. & Co. KG,"IOS, ANDROID, REACT, ACCESS, REST, DEVOPS, BACKEND, FRONTEND, Flutter, React Native, GraphQL, WebSockets","Firebase, Fastlane, Docker, Kubernetes, Browserstack, GitHub","English: C1, German: B2",1-3 years,On-site,Full-time,Profession,Németország,True,,2026-03-04,https://www.profession.hu/allas/mobile-developer-digital-health-m-w-d-median-unternehmensgruppe-b-v-co-kg-2841818?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-25
2841772,Head of IT Delivery (m/f/x),Allane SE,,"SERVICE MANAGEMENT, AGILE, EXCEL","English: C1, German: C1",5+ years,Hybrid,Full-time,Profession,Munich,False,,2026-03-04,https://www.profession.hu/allas/head-of-it-delivery-m-f-x-allane-se-2841772?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,Bachelor,2026-03-11
2841348,Embedded Software Engineer,mylife Diabetes Care AG,"C, C++, Python","Git, Bluetooth, ATT, GATT, TDD, SCRUM, CI/CD",,1-3 years,Hybrid,Full-time,Profession,Burgdorf,False,,2026-03-04,https://www.profession.hu/allas/embedded-software-engineer-mylife-diabetes-care-ag-2841348?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,High School with Diploma,2026-03-23
