job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Practical Experience,Other Requirements,Company,Position,Master,PhD,job_title,company_name,location,date_posted,base_salary,required_experience,education,language_skills,technical_skills,soft_skills,company_overview,contact_information,Vysokoškolské II. stupňa,base_salary_bruto,currency,salary_frequency,posting_date,job_description,requirements,application_instructions,salary_details,date_of_publication,required_education,required_skills,years_of_experience,company_characteristics,job_reference_id,date_of_investment,System,System Skills,Soft Skills,Experience,Job Position,.NET Programming Languages,AngularJS,job_position
5233539,Hľadáme Solution Designera / IT Analytika pre platformu ParkDots!,PosAm spol. s r.o.,https://www.profesia.sk/praca/posam/O5233539?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Bratislava,2 500 EUR brutto/month,English: B1,Bachelor,,"BPMN, UML, EA, SQL",On-site,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233538,IT Analytik/čka pre team Master Client,"Slovenská sporiteľňa, a.s.",https://www.profesia.sk/praca/slovenska-sporitelna/O5233538?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-05,False,Bratislava,3 000 EUR gross/month,English: B2,,,"Camunda framework, JIRA, Confluence, UML, BPMN modeling",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233525,Referent nákupu a IT,ManpowerGroup Slovensko s.r.o.,https://www.profesia.sk/praca/manpowergroup-slovensko/O5233525?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-10,False,Prešovský kraj,1 250 EUR brutto/month,English: B2,,,"MS Office, Excel",,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233224,Senior DevOps Engineer (AWS),"Famalo, s. r. o.",https://www.profesia.sk/praca/famalo/O5233224?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,,3 500 EUR gross/month,English: B2,"Bachelor, Master","Bash, Python, HTTP/HTTPS, TLS, SSL/TLS, GitLab, Docker, Amazon ECS, Nginx, Apache, Kubernetes, SQS, RMQ","Terraform, CloudFormation, Terraform, CloudFormation",On-site with home office,"Full-time, Short-term",5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233500,Solution Architects MES,Bekaert,https://www.profesia.sk/praca/bekaert/O5233500?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Hlohovec,2 850 EUR gross/month,English: Advanced (C1),"Bachelor, Master",,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233476,Systémový administrátor - špecialista na Docker,"Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5233476?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Bratislava,2 200 EUR gross/month,,"Bachelor, Master",,"Ansible, Terraform, Jenkins, GitLab CI/CD, ArgoCD, Linux, Shell, Bash, Python",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233475,Aplikačný inžinier junior ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5233475?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-02-16,False,Bratislava,2000 EUR gross/month,English: C1,,"Powershell, batch, jscript/vbscript","Microsoft Installer (MSI), System center operations manager (SCCM)",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685329,Pracovná ponuka pre IT Administratora - End-User Support - pridajte sa k nášmu tímu IT expertov a pomôžte nám s podporou zákazníkov,"Allit, s.r.o.",https://www.profesia.sk/praca/allit/O4685329?search_id=a5927e8e-b815-447a-b533-a9af652aad15,2026-02-13,2026-03-13,False,Borská,1 300 EUR brutto/month,English: B1,,,"Microsoft Windows, Microsoft Word, Microsoft Excel, Microsoft Outlook, Windows Server, Powershell",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234928,Test Lead (Manager),"DGT factory, a. s.",https://www.profesia.sk/praca/dgt-factory/O5234928?search_id=014884bd-de71-4cb7-b8e3-c4086b7cadcb,2026-02-14,2026-03-25,True,Bratislava,3 000 EUR/mesiac,Anglický jazyk - Pokročilý (C1),Vysokoškolské II. stupňa,,"Jira Atlassian - Pokročilý, Postman - Pokročilý, SoapUI - Pokročilý, Selenium - Pokročilý, Cypress - Pokročilý, Apache JMeter - Pokročilý, SQL - Mierne pokročilý",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234882,Dátový analytik (m/ž),"Západoslovenská energetika, a.s.",https://www.profesia.sk/praca/zapadoslovenska-energetika/O5234882?search_id=014884bd-de71-4cb7-b8e3-c4086b7cadcb,2026-02-14,2026-02-28,False,Bratislava,2 300 EUR gross/month,English: B1,Bachelor,"SQL, Python, R","Power BI, MS Fabric",Hybrid,Full-time,2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234801,Backend programátor,"GeoServices, s. r. o.",https://www.profesia.sk/praca/geoservices/O5234801?search_id=014884bd-de71-4cb7-b8e3-c4086b7cadcb,2026-02-14,2026-03-13,False,Žilina,2 000 EUR gross/month,English: B1,"Bachelor, Master","C# - Intermediate, SQL databases - Intermediate",Microsoft .NET Framework - Intermediate,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329459,DevOps Engineer for Automotive | 100% Remote,Augmentd s.r.o.,https://www.profesia.sk/praca/augmentd/O4329459?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-14,False,,20 EUR/hour,"German: B1, English: B2",University education (Bachelor's degree),"Shell scripting, Python","SaltStack, GHE, Jira, Jenkins, Prometheus, InfluxDB, Grafana, ServiceNow, Terraform, Proxmox-ve, Atomic desktops, Rocky Linux, GitHub Actions, OpenSearch",100% Work from home,,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235018,Software Engineer II (Java),S&you by SYNERGIE,https://www.profesia.sk/praca/s-you-by-synergie/O5235018?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-14,False,Prague,4239 EUR gross/month,English: C1,,"Java, SQL Server, JavaScript, HTML, JSON","Maven, Gradle",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235004,PLC Programátor – Siemens TIA Portal,MSAUTOMATION s.r.o.,https://www.profesia.sk/praca/msautomation/O5235004?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-14,False,Zvolen,2 200 EUR gross/month,"English: B1, German: B1","Bachelor, Master",,"Siemens TIA Portal - Advanced, Simatic WinCC - Advanced, EPLAN - Advanced, Profinet, Modbus - Intermediate",,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234997,Talent Search Specialist/ Expert,"Empera Consulting, s. r. o.",https://www.profesia.sk/praca/empera-consulting/O5234997?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-14,False,Bratislava,1 500 EUR gross/month,English: B2,,,,On-site with home office,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234944,Junior IT Konzultant,Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5234944?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-09,False,Bratislavský kraj,2 000 EUR gross/month,English: B2,Bachelor,,Microsoft Dynamics 365 Business Central,On-site,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234939,Junior/Medior Customer Care Specialist with Danish OR Swedish language,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5234939?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-25,True,Bratislava,1 300 EUR gross/month,"Swedish: C1-C2, English: B2",,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237448,Junior Data Scientist,"Zurich Insurance Company Ltd, organizačná zložka",https://www.profesia.sk/praca/zurich-insurance-company-ltd-organizacna-zlozka/O5237448?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-02-26,False,Bratislava,1 880 EUR gross/month,English: B2,Bachelor,Python,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237443,ABAP Developer,"SNP Slovakia, s. r. o.",https://www.profesia.sk/praca/snp-slovakia/O5237443?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-25,True,Žilina,2 500 EUR gross/month,English: B2,,"ABAP, SQL","SAP technologies, Hadoop, HIVE, in-memory databases, Microsoft Azure, Google Cloud, Snowflake",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237433,Špecialista dohľadového centra,Národná agentúra pre sieťové a elektronické služby (agentúra NASES),https://www.profesia.sk/praca/narodna-agentura-pre-sietove-a-elektronicke-sluzby-agentura-nases/O5237433?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-02-26,False,Bratislava,1 650 EUR gross/month,English: A2,Bachelor,,,On-site with home office,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237418,Full-Stack Developer - Eset Protect,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237418?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,2 400 EUR gross/month,,,"C#, React.js","Git, Azure, Kubernetes, Kafka, Terraform, Helm, .NET Core, MS SQL, PostgreSQL (Citus), Azure Cosmos NoSQL",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237417,Data Analyst,"BUSINESS KOŠICE, n.o.",https://www.profesia.sk/praca/business-kosice-n-o/O5237417?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-02-26,False,Košice,1 800 EUR gross/month,English: C1,"Bachelor, Master",,"Excel, Power BI, Tableau",Hybrid,Full-time,2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237415,Java Developer on OpenXDR platform,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237415?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3 000 EUR gross/month,,,Java,"GitLab CI, Docker, Kubernetes, SQL databases, NoSQL databases, Event-driven architectures, Messaging systems (e.g., Kafka), Automation or support scripts (e.g., Python or shell)",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237413,Big Data Engineer on OpenXDR platform,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237413?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3 200 EUR gross/month,,,"Java, Python","Apache Kafka, Apache Flink, Hadoop, Apache Spark, OpenSearch, Elasticsearch, Terraform, NoSQL databases, Kafka programming, AWS EMR, S3, Glue, Flink, MSK",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237411,DevOps Engineer on OpenXDR platform,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237411?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3 000 EUR gross/month,,,,"Terraform, OpenSearch or Elasticsearch, GitLab, Python, Kubernetes, NoSQL databases, event processing, messaging systems (e.g., Kafka), Linux-based environments, containerization (e.g., Docker)",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237409,Experienced Machine Learning Researcher,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237409?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3 000 EUR gross/month,,Master,Python,"Scikit, PyTorch, TensorFlow, Hadoop, Scylla, Spark, Flink, Hive, Impala, Kafka, (My)SQL, JIRA, Confluence, Git, MLflow, Airflow, Jenkins, Docker, K8s",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237397,Správca informačného systému oddelenia Montáž (ž/m),Kia Slovakia s. r. o.,https://www.profesia.sk/praca/kia-slovakia/O5237397?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-05,False,Teplička nad Váhom,1 893 EUR/mesiac,"English: B2, Slovak: C2",Vysokoškolské II. stupňa,,"Microsoft Excel - Mierne pokročilý, Databázové nástroje (SQL) - Základy",On-site,Plný úväzok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237369,Špecialista pre RPA a AI Automatizáciu s nadnárodným pôsobením,BizLink Industry Slovakia spol. s r. o.,https://www.profesia.sk/praca/bizlink-industry-slovakia/O5237369?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,"Ilava, Slovensko",2 500 EUR gross/month,English: C1,Bachelor,"Python: Intermediate, UiPath: Intermediate, C#: Not specified, VBA: Not specified","UiPath, Azure AI, AWS AI/ML, Google Cloud AI, TensorFlow, PyTorch, scikit-learn, n8n, Zapier, Make, UiPath Process Mining, Celonis",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237365,AI Engineer (80%100%,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5237365?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-03,False,Bratislava,2400 EUR gross/month,English: B2,"Bachelor, Master",Python,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237358,Product Analyst,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237358?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,2 400 EUR gross/month,English: B2,Bachelor,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237352,Data Analytics Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5237352?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-25,True,Bratislava,1600 EUR gross/month,English: B2,Bachelor,"Python, TypeScript","Palantir Foundry, PySpark",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237342,Senior Java Engineer,SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5237342?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,3 800 - 5 500 EUR/month Upon seniority level,,"Bachelor, Master",Java,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237164,AI Security Operations Specialist (m/f),PwC,https://www.profesia.sk/praca/pwc/O5237164?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,2 800 EUR gross/month,,,Python,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236623,SAP špecialista,Persona Grata HR s.r.o.,https://www.profesia.sk/praca/persona-grata-hr/O5236623?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-09,False,,2 800 EUR gross/month,"Slovak: Expert (C2), English: Advanced (C1), German: Intermediate (B1)","Bachelor, Master","ABAP, SAP Basis, HANA",,Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237220,Technical Management Consultant,Synpulse Slovakia s.r.o.,https://www.profesia.sk/praca/synpulse-slovakia/O5237220?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-04,False,Bratislava,2 077 EUR gross/month,English: B2,Master,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237200,Nemčina a angličtina ako tvoja výhoda: IT/Customer Support – Nitra / Prešov (hybrid),"Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5237200?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-17,False,Nitra,1 400 EUR gross/month,"English: B2, German: B2",,,"Microsoft Windows, Outlook, Word, Excel",Hybrid,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237199,Junior SAP konzultant  (m/ž) Bratislava,Východoslovenská energetika Holding a.s.,https://www.profesia.sk/praca/vychodoslovenska-energetika-holding/O5237199?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-05,False,Bratislava,2 040 EUR gross/month,,Bachelor,"SAP, ABAP","MS Word, MS Excel, MS Outlook",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235155,Interný IT administrátor/správca,Róbert Gašparík s.r.o.,https://www.profesia.sk/praca/robert-gasparik/O5235155?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Trnava,2 000 EUR gross/month,Slovak: Proficient (C1),"Bachelor, Master",,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237185,Junior SAP konzultant  (m/ž) Košice,Východoslovenská energetika Holding a.s.,https://www.profesia.sk/praca/vychodoslovenska-energetika-holding/O5237185?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-05,False,Košice,2 040 EUR gross/month,,Bachelor,"SAP, ABAP (výhodou)","MS Word, MS Excel, MS Outlook",Home-Office,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237157,Linux Engineer (Kubernetes/Docker),Pro HR,https://www.profesia.sk/praca/pro-hr/O5237157?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,2 900 EUR gross/month,English: B2,,,"Linux, Docker, Kubernetes, Ansible/Puppet, CI/CD, git, Sendmail, Postfix, Apache, Bind, Heartbeat, Mon, LDAP, Kerberos",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237152,Trainee (Project Management),Raiffeisen Processing Centre (RPC),https://www.profesia.sk/praca/raiffeisen-processing-centre-rpc/O5237152?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-04,False,Bratislava,1 400 EUR gross/month,English: B2,Bachelor,,"MS Office tools (especially Excel, PowerPoint and Word)",Home-Office,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237147,Senior System Architect,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237147?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-04,False,Bratislava,"42,5 EUR/hod.",English: B2,Vysokoškolské I. stupňa,,,On-site with home office,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237040,Full-Stack Developer (NET/Angular) - Medior,IT-Impulse s. r. o.,https://www.profesia.sk/praca/it-impulse/O5237040?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,,1 700 EUR gross/month,English: B2,Bachelor's degree,"C#, TypeScript, SQL Server","Angular, .NET (C#), Web API, T-SQL, Azure or AWS, DevOps pipelines",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237141,Senior Analytik,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237141?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,35 EUR/hod.,English: B2,Bachelor,,"Confluence, Jira, Enterprise Architect, Visio",On-site with home office,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237139,Application Support Engineer (3rd line) pre zákazníkov využívajúcich naše špičkové priemyselné a vedecké kamery,XIMEA s.r.o.,https://www.profesia.sk/praca/ximea/O5237139?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Bratislava,1 850 EUR gross/month,"English: B2, Slovak: B2",Bachelor,"Python - Basics, C - Basics",Matlab,,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237129,Správca počítačovej firemnej siete,"IMAO electric, s. r. o.",https://www.profesia.sk/praca/imao-electric/O5237129?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Mládežnícka,,,High School with Diploma,,,Home-Office,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237127,IT Analyst - senior,Raiffeisen Processing Centre (RPC),https://www.profesia.sk/praca/raiffeisen-processing-centre-rpc/O5237127?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Bratislava,3000 EUR gross/month,English: B1,University education,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237126,Roll-out Manager,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237126?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,37.5 EUR/hour,English: B2,Bachelor,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237118,Service Manager,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237118?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,37.5 EUR/hour,English: B1,Bachelor,,,On-site with home office,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237112,Hľadáme talentovaného AI & ML Inžiniera na vývoj inovatívnych produktov v oblasti umelej inteligencie!,"adz.sk, s. r. o.",https://www.profesia.sk/praca/adz-sk/O5237112?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,,2 000 EUR gross/month,,"Bachelor, Master",Python,"LLM models, Prompt engineering",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237102,Data Engineer,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5237102?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,,1 500 EUR gross/month,English: Upper intermediate (B2),Bachelor,"Python, R","Tensorflow, Pytorch, Kafka, Spark",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237093,Test Manager,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237093?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,,English: B1,Bachelor,,"JIRA, TestRail, Zephyr, HP ALM",On-site with home office,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237092,Inžinier EOL testovania – End of Line Testing Engineer,Grafton Slovakia s.r.o.,https://www.profesia.sk/praca/grafton-slovakia/O5237092?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-17,False,Trnava,2 300 EUR gross/month,English: B2,,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237050,Azure Cloud Solutions Developer (m/f),PwC,https://www.profesia.sk/praca/pwc/O5237050?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Bratislava,2 300 EUR gross/month,,,Python,"Azure, Temporal, Argo",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237075,Data Engineer (m/f),PwC,https://www.profesia.sk/praca/pwc/O5237075?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Bratislava,2 300 EUR gross/month,,,"Python, SQL","Azure Data Lake, SQL Server, Databricks, Microsoft Fabric, NoSQL databases like Cosmos DB, MongoDB, Cassandra, Power BI",Hybrid,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237048,Senior Embedded Programmer (C/C++),Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5237048?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Košice,2 500 EUR gross/month,English: B2,Bachelor,"C, C++","RTOS, Tenzir",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237017,Cloud Architect for OTC,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5237017?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Košice,2 200 EUR gross/month,English: C1,Bachelor,,"OpenStack, Kubernetes, Terraform, Helm, ArgoCD, ProjectFactory modules, Monitoring exporters, Authentication helpers, Certificate automation",Hybrid,Full-time,5-7 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
