job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,"Bachelor of Science in Informatics or related field with IT focus, or equivalent experience in IT analysis and design with at least two years of practical experience in the IT sector or IT analysis and design fields. Maturita with 2-year experience in IT analysis is also acceptable but not preferred over a Bachelor's degree.",Bachelor,Master,PhD,"Bachelor of Science in Information Technology or similar field with focus on IT technologies, practical experience in managing and maintaining information, security and communication technologies in an industrial environment (software and hardware), good knowledge of MS Windows - installation, configuration, management, good knowledge of MS Office, knowledge in the area of LAN, WLAN, communicative knowledge of German or English language, knowledge of legislation in the field of GDPR is an advantage, independent, responsible, thorough and committed type of person.",Bachelor of Science in IT or related field (preferred but not required for internship/stage position) or equivalent combination of education and experience in IT field. Students graduating soon are encouraged to apply as well.,"University education (Bachelor's degree) or higher is preferred but not required for this role as per the job description mentioning 'suitable' candidates having secondary education only, so it's marked as null if no higher education is explicitly mentioned: null","Bachelor or Higher (preferred, but not required for junior position) in technical, automation or electrical engineering fields. Students are welcome to apply too.","Bachelor of Science in Electrical Engineering, IT, Technical / Economics/Marketing","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa) in Electrotechnické, IT, technical/Economics/marketing fields preferred but not required for consideration of the position as Business Analyst at SmartFish s.r.o., Košice, Slovakia with expected salary of 2500 EUR gross/month and possibility of occasional home office work. The position offers full-time employment or freelance basis with immediate start date and final salary depending on individual skills and seniority level. The role involves data analysis and transformation into clear recommendations for sales, marketing, and customer support, evaluation of existing business systems, identification of weaknesses and improvement proposals, exploration and proposal of new trade methods and channels including onboarding processes, documentation of business processes, system architecture and data standards, proposal and implementation of digital transformation solutions, preparation of analyses, benchmark studies and market research for development and strategy areas, participation in projects with social impact and facilitation of workshops or training. The ideal candidate should have advanced knowledge of CRM (Customer Relationship Management), intermediate to advanced knowledge of Commercial Analytics, intermediate knowledge of Digital Marketing and Business Process Optimization, and at least 3 years of experience in the field with strong analytical thinking skills and business analysis experience preferred. The company offers work with innovative technological tools that change businesses for better, collaboration on projects with positive impact on Slovakia, shared bonus system (pool), flexible working hours, music rehearsal room (in preparation) and expected end date of selection process on 13.2.2026. The position is open to applicants with intermediate advanced English language skills (B2 level). The company SmartFish s.r.o. focuses on supporting projects with positive social impact, especially in education, creative industries, culture, sports, digitalization and employment support. It provides consulting services, connects entrepreneurs with potential partners and offers financing for sustainable business initiatives. Among its services are Networking Hub for connecting with future partners, advisory services for optimization and growth of businesses and provision of micro-loans for start-ups and small businesses. The company also specializes in implementation, administration and optimization of CRM solutions with focus on Salesforce and Raynet platforms, offering comprehensive services from needs analysis to user training to help companies effectively manage customer relationships and automate business processes. The contact person is Valér Dunda, reachable at poslat@zivotopis.sk. Please apply by sending your CV or share the job offer on social media.",Bachelor of Science in Technical/Electrotechnics/Automatization/Informatics (I. or II. degree level required)),University student,University education (not specified),"Bachelor of Science in Technical Studies - Electrotechnics, Automation, Informatics or similar field of study (I. and II. degree) or equivalent professional experience and skills in the relevant field of study for the position offered.","Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's Degree, PhD, etc.",Bachelor's degree,"Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's degree, PhD degree program etc.","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa)"
5237102,Data Engineer,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5237102?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,,1500 EUR gross/month,English: Upper Intermediate (B2),Bachelor,,,Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237093,Test Manager,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237093?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,,English: B1,"High School with Diploma, Bachelor, Master",,"JIRA, TestRail, Zephyr, HP ALM",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5237092,Inžinier EOL testovania – End of Line Testing Engineer,Grafton Slovakia s.r.o.,https://www.profesia.sk/praca/grafton-slovakia/O5237092?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-17,False,Trnava,2300-2800 EUR gross/month,English: B2,,,,,Full-time,,,,,,,,,,,,,,,,,,,
5237050,Azure Cloud Solutions Developer (m/f),PwC,https://www.profesia.sk/praca/pwc/O5237050?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Bratislava,2300 EUR gross/month,English: Not specified,,Python,"Microsoft Azure, ARM templates, Bicep, Azure CLI, Terraform, Temporal, Argo",Hybrid,Full-time,3-5+ years,,,,,,,,,,,,,,,,,,
5237075,Data Engineer (m/f),PwC,https://www.profesia.sk/praca/pwc/O5237075?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Bratislava,2300 EUR gross/month,English: Not specified,,"Python, SQL","Azure Data Lake, SQL Server, Databricks, Microsoft Fabric, Power BI",Hybrid,Full-time,Not specified,,,,,,,,,,,,,,,,,,
5237048,Senior Embedded Programmer (C/C++),Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5237048?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Košice,2500 EUR gross/month,English: B2,"High School with Diploma, Bachelor, Master","C, C++",RTOS,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5237017,Cloud Architect for OTC,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5237017?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Košice,From 2200 EUR gross/month,English: Fluent,Bachelor or higher,,,Hybrid (On-site with home office),Full-time,5-7 years,,,,,,,,,,,,,,,,,,
5237008,Aktuár/-ka (neživotné poistenie),Union,https://www.profesia.sk/praca/union/O5237008?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-02-26,False,Bratislava,2000 EUR gross/month,"Slovak: C2, English: B1",Master,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237004,Join Our Team as a Junior Business Analyst,"ADASTRA, s.r.o.",https://www.profesia.sk/praca/adastra/O5237004?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,2000 EUR gross/month,English: B2,Master,,"SQL, ETL, Data modeling",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5236953,Security Specialist (OffSec/DeffSec/Kybernetická bezpečnosť),Pro HR,https://www.profesia.sk/praca/pro-hr/O5236953?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,Bratislava,,English: B2,"High School with Diploma, Bachelor",,"SIEM, PKI, Vulnerability scanning, Log management, IPS/IDS, DLP, DNS, VPN, IAM",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5236931,Business Analyst,"UNIQA Group Service Center Slovakia, spol. s r.o.",https://www.profesia.sk/praca/uniqa-group-service-center-slovakia/O5236931?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-05,False,Slovak Republic,3000 EUR gross/month,English: B2,Bachelor,,,Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236918,Interný IT audítor/-ka (junior),Union,https://www.profesia.sk/praca/union/O5236918?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-13,False,Bratislavský kraj,2400 EUR gross/month,English: C1,Master,"Python, SQL",Power BI,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5236891,Medior-Senior Java programátor,HexaTech s. r. o.,https://www.profesia.sk/praca/hexatech/O5236891?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,,2700 EUR gross/month,English: B2,"Bachelor, Master, PhD",Java,"Maven/Gradle, Git, Docker",Home-Office,Full-time,3+ years,,,,,,,,,,,,,,,,,,
5236870,Program Lead,Grafton Slovakia s.r.o.,https://www.profesia.sk/praca/grafton-slovakia/O5236870?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,Košice,3800 EUR gross/month,English: Fluent,Master,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236854,Incident Specialist,Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5236854?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-16,False,Košický kraj,2000 EUR gross/month,"English: B2, German: B2",High School with Diploma,,,On-site with home office (1x monthly),Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236818,Java Developer (Junior - Medior),RecruLab s.r.o.,https://www.profesia.sk/praca/recrulab/O5236818?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,,2000 - 2600 EUR/month,English: B2,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree), Postgraduate (Doctorate)","Java 17+, Spring Boot, RESTful API, Basic SQL, React, AWS (Cloudfront, Lambda, Amazon RDS, S3, CDK)",,Remote work,Full-time,2 years,,,,,,,,,,,,,,,,,,
5236814,Senior IT Tester,"O2 Slovakia, s.r.o.",https://www.profesia.sk/praca/o2-slovakia/O5236814?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-13,False,Bratislava,3000 EUR gross/month,English: B2,,"C# / .NET, Java","JIRA, Testrail, Playwright, Load Runner, Git, Jenkins, Swagger, Selenium",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236813,Robotics Engineer – Digital Twin & Simulation,CertiCon a.s.,https://www.profesia.sk/praca/certicon/O5236813?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-08,False,,3000 EUR gross/month,English: unknown,Master,"Python, C++","NVIDIA Omniverse, Isaac Sim, Isaac Lab, ROS2, OpenUSD",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236806,Biznis analytik/analytička pre automatizáciu obchodných procesov,SPP,https://www.profesia.sk/praca/spp/O5236806?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-02-25,False,Bratislava,2300 - 2875 EUR gross/month,English: C1,Master,,"Microsoft Excel, Microsoft Word, Microsoft Outlook, Microsoft Windows, Microsoft Access, SQL, Visual Basic for Applications (VBA)",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5236796,LabVIEW specialista / specialistka – modernizace systému,S&you by SYNERGIE,https://www.profesia.sk/praca/s-you-by-synergie/O5236796?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-17,False,Modřice,,"Czech: C1, English: B2",High School with Diploma,LabVIEW,MS SQL,On-site,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5236780,DevOps špecialista na AWS,CODERAMA s. r. o.,https://www.profesia.sk/praca/coderama/O5236780?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,,3 500 - 6 000 EUR/month,English: B2,,,,Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236771,Systémový administrátor,ESMO s. r. o.,https://www.profesia.sk/praca/esmo/O5236771?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,Bratislava,2000 EUR gross/month,"Slovak: C2, English: B2",High School with Diploma,"Perl, Python","Linux, Windows, VMware, OracleKVM, Proxmox, OpenShift, CISCO, CI/CD pipelines",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236770,Junior administrátor kybernetickej bezpečnosti v KE,"Slovanet, a. s.",https://www.profesia.sk/praca/slovanet/O5236770?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-25,True,Košice,1800 - 2000 EUR gross/month,English: B1,High School with Diploma,,,Hybrid (2 days home office),Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236752,Senior Security Technik Specialist,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5236752?search_id=0d0b7137-921c-46ba-8966-208cf8bf1bd9,2026-02-19,2026-03-16,False,Košice Region,From 2100 EUR gross/month,English: B2,Master,,"MS Windows Server 2019, VMWare, Symantec AV, Trellix",On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236707,Technik ICT,Železnice Slovenskej republiky,https://www.profesia.sk/praca/zeleznice-slovenskej-republiky/O5236707?search_id=0d0b7137-921c-46ba-8966-208cf8bf1bd9,2026-02-19,2026-03-17,False,Bratislava,1309 EUR gross/month,English: A1,High School with Diploma,,"MS Office (Word, Excel, Outlook)",On-site,Full-time,,,,,,,,,,,,,,,,,,,
5236706,Application Developer - Java Spring Boot,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5236706?search_id=0d0b7137-921c-46ba-8966-208cf8bf1bd9,2026-02-19,2026-03-25,True,,From 2 000 EUR/month,English: B2,,"Java, Spring Boot","Git, Maven, Gradle, UML, SQL, NoSQL databases (PostgreSQL, MongoDB, FireStore), REST API, message based communication, SCRUM, JIRA, AWS/GCP/Open Telekom Cloud",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236667,Hlavní architekt mobilní aplikace MyŠkoda (m/ž),Škoda Auto a.s.,https://www.profesia.sk/praca/skoda-auto/O5236667?search_id=0d0b7137-921c-46ba-8966-208cf8bf1bd9,2026-02-19,2026-03-18,False,Mladá Boleslav,50000 CZK gross/month,English: C1,Master,"Swift, Kotlin, Objective-C, Java",,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236626,Programátor PLC,"Refri Slovensko, s.r.o.",https://www.profesia.sk/praca/refri-slovensko/O5236626?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-25,True,Trnava,2000 EUR gross/month,English: B1,High School with Diploma,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236597,SAP IS-U Process Expert,Persona Grata HR s.r.o.,https://www.profesia.sk/praca/persona-grata-hr/O5236597?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,,2800 EUR gross/month,"Slovak: C2, English: C1, German: B1",Master,,,Home-Office with occasional on-site visits (once every 3-4 weeks),Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236595,SAP HCM konzultant,Persona Grata HR s.r.o.,https://www.profesia.sk/praca/persona-grata-hr/O5236595?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,,2800 - 7000 EUR gross/month,"Slovak: Expert (C2), English: Advanced (C1), German: Intermediate (B1)",Master,"ABAP/4, Object-oriented programming",,Home-Office with occasional on-site visits (once every 3-4 weeks),Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236579,Web Platform Developer (.NET + CMS),"Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5236579?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-01,False,Bratislava,1700 EUR gross/month,English,Master,".NET, C#, ASP.NET MVC","Sitecore, SQL, Azure",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5236576,Software Developer in Test (SDET),"Fiserv Slovakia, s.r.o.",https://www.profesia.sk/praca/fiserv-slovakia/O5236576?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,Bratislava,3200 EUR gross/month,English: B2,"University education (Master's degree), Postgraduate (Doctorate)","Java, JavaScript/TypeScript/Python","AWS, Kubernetes, Docker, GitLab, Selenium, Playwright, JMeter/K6, Linux",On-site,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236564,Senior Software Developer (Camunda),Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5236564?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-05,False,,3000 EUR gross/month,English: B2,,,"Camunda, Git, Maven",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236561,OT Security Coordinator,BALANCED HR s.r.o.,https://www.profesia.sk/praca/balanced-hr/O5236561?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-16,False,Bratislava,2000 EUR gross/month,English: B2,"High School with Diploma, Master",,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5235995,Pega System Architect (SA)SSA) (all humans),Erste Digital GmbH,https://www.profesia.sk/praca/erste-digital-gmbh/O5235995?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,Bratislava,2500 EUR gross/month,English: Fluent,,Pega,"App Studio, Dev Studio",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236486,IT Lead Solution Architect for Graph Database Platforms,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5236486?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-25,True,Žilina,3500 EUR gross/month,English: Fluent,Master,,"Neo4j, Metaphactory, Cambridge Semantics, SnapLogic, Snowflake",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236484,IT Lead Solution Architect for Graph Database Platforms,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5236484?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-25,True,Bratislava,3500 EUR gross/month,English: Fluent,Master,,"Neo4j, Metaphactory, Cambridge Semantics, SnapLogic, Snowflake",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236458,"Platform Framework Engineer (JS, Next.js, React)","Alma Career Slovakia s. r. o.   (pôvodne Profesia, spol. s r.o.)",https://www.profesia.sk/praca/alma-career-slovakia-povodne-profesia/O5236458?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-02-25,False,,2500 EUR gross/month,English: B2,,"JavaScript, TypeScript","Next.js, React, AWS",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236428,IT Špecialista pre zabezpečovacie systémy,"PRE BONUS Consulting, s.r.o",https://www.profesia.sk/praca/pre-bonus-consulting/O5236428?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-25,True,Bratislava,2000 EUR gross/month,English: B2,High School with Diploma,,,,Full-time,2 years,,,,,,,,,,,,,,,,,,
5236412,IT Security Analyst,SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5236412?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,Bratislava,2000 EUR gross/month,,"High School with Diploma, Bachelor","Python, Bash","SIEM, EDR/XDR, Deception technology",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5236408,"Fullstack Developer (Java, Angular)",SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5236408?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,Bratislava,2800 - 4000 EUR gross/month,English: unknown,"Master, PhD","Java, Angular, NodeJS","Spring Boot, PostgreSQL, Microsoft Azure, Azure DevOps",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236376,E2E Solution Architect / Technical Design Authority,CGI Slovakia s. r. o.,https://www.profesia.sk/praca/cgi-slovakia/O5236376?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-25,True,Budapest,From 3500 EUR / month,"English: B2, Hungarian: B2",Master,,,On-site with home office,Full-time,8-10+ years,,,,,,,,,,,,,,,,,,
5236351,IT Business Analyst,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5236351?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-23,False,Bratislava,2200 - 3700 EUR gross/month,English: B2,Master,,"Azure Databricks, Azure DevOps, SQL",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236310,Data Scientist so zameraním na NLP pre ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5236310?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-03,False,Bratislava,2200 EUR gross/month,English: B2,,Python,"spaCy, transformers, sentence-transformers, LangChain/LlamaIndex, NLTK, Rasa, scikit-learn, PyTorch, TensorFlow, MLflow",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236307,Senior Browser Extension Developer,Oirat s. r. o.,https://www.profesia.sk/praca/oirat/O5236307?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,,5000 EUR gross/month,English: B2,Follow-up/Higher Professional Education,"JavaScript, TypeScript","Chrome Extensions (Manifest V3), Firefox WebExtensions, React/Angular/Vue",Remote work,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236306,Analytik/Analytička na Úseku neživotného poistenia,"KOOPERATIVA poisťovňa, a.s. Vienna Insurance Group",https://www.profesia.sk/praca/kooperativa-poistovna-vienna-insurance-group/O5236306?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-03,False,Bratislava,1650 EUR gross/month,English: B2,Master,,"Microsoft Word, Microsoft Excel, Microsoft Outlook",Home-Office,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5236298,Experienced Frontend Developer,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5236298?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-25,True,Žilina,3000 EUR gross/month,English: B2,,"React.js, TypeScript, JavaScript","npm, Webpack, Redux, GraphQL",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236293,Junior ServiceNow Developer (part time job for students),Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5236293?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-25,True,Košice,5.5 EUR/hour,English: B2,,"JavaScript, REACT, Angular JS",ServiceNow,Hybrid,Short-term,0-1 years,,,,,,,,,,,,,,,,,,
5236290,Medior C# Developer,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5236290?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,Žilina,2500 EUR gross/month,English: B2,,C#,"Kubernetes, CI/CD pipelines, Helm, infrastructure-as-code tools",On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236287,Experienced C# Developer,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5236287?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,Žilina,3000 EUR gross/month,English: B2,,C#,"REST APIs, microservices architecture, relational or NoSQL databases, C++",On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236282,Product manager for OTC,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5236282?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-25,True,Košice,From 1820 EUR gross/month,English: Business fluent,Bachelor or comparable professional training,,"JIRA, Trello, Asana",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236277,Technical Support Specialist / Project Coordinator (IT / SaaS),STAFFINO s. r. o.,https://www.profesia.sk/praca/staffino/O5236277?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,Bratislava,1800 EUR gross/month,"Slovak: C2, English: C1",High School with Diploma,,Jira,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5236227,IT Resource Manager / Partner & Supplier Coordinator - Service support senior,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5236227?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,Košice,From 1 270 EUR/month,"German: Very good written and spoken, English: Very good",,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236222,IT Security Specialist,"SkyToll, a. s.",https://www.profesia.sk/praca/skytoll/O5236222?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,Bratislava,3500 - 5000 EUR gross/month,English: B2,Master,,Jira,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236205,GEORGE tester/ka,"Slovenská sporiteľňa, a.s.",https://www.profesia.sk/praca/slovenska-sporitelna/O5236205?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-02-25,False,Bratislava,2000 EUR gross/month,English: null,,null,"Postman, swagger, JIRA, SoapUI, SQL",,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5236190,Pracovník 1-st Level Support (m/ž),Kaufland Slovenská republika v.o.s.,https://www.profesia.sk/praca/kaufland-slovenska-republika/O5236190?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-02-24,False,Ilava,1550 EUR gross/month,"German: Active, English: Active",High School with Diploma,,"SAP, MS Office, Internet browsers, Windows 10",Hybrid,Short-term,1-3 years,,,,,,,,,,,,,,,,,,
5236183,Senior .NET Developer - eOffice (M/Ž),Alanata a. s.,https://www.profesia.sk/praca/alanata/O5236183?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,Bratislava,Od 3 000 EUR/mesiac,English: B2,,"C#, HTML, CSS, JavaScript, ASP.NET MVC","Kendo UI, ORM, dependency injection, REST/SOAP, Git SCM, CI/CD",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5236182,ABAP Developer,CODERAMA s. r. o.,https://www.profesia.sk/praca/coderama/O5236182?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,"Bratislava, Žilina, Martin, Banská Bystrica",3 500 - 7 000 EUR gross/month,"English: B2, Slovak: C1",High School with Diploma,ABAP,,"Home-Office, Hybrid",Full-time,4 years,,,,,,,,,,,,,,,,,,
5236164,IT Delivery Specialist,"Allianz - Slovenská poisťovňa, a.s., Bratislava",https://www.profesia.sk/praca/allianz-slovenska-poistovna-bratislava/O5236164?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,Bratislava,2000 EUR gross/month,English: B2,Master,"Python, SQL, REST/SOAP API, OpenAPI/Javascript","MS Office (Excel - advanced), AI tools",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236138,Systémový administrátor (M/Ž),Alanata a. s.,https://www.profesia.sk/praca/alanata/O5236138?search_id=8edb1e1b-f3fd-4c1e-8985-a238786cb874,2026-02-19,2026-03-17,False,Bratislava,1800 EUR gross/month,,"High School with Diploma, Bachelor",,"Confluence, Jira, Microsoft365 (Sharepoint, Teams, Entra), Windows OS, MS Exchange, Active Directory, Powershell",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
