job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Python,Power BI,Azure SQL
5238733,Electronics & Embedded Systems Engineer,Brightpick s. r. o.,https://www.profesia.sk/praca/brightpick/O5238733?search_id=4a335570-99d1-4b1e-8331-494682995bde,2026-02-22,2026-03-22,False,Bratislava,2000 EUR gross/month,"English: B2, Slovak: C2","Master's degree (M.Sc.) in Electronics, Electrical Engineering, Mechatronics, or a related technical field.",C/C++,,Full-time,Full-time,,,,
5238732,Backend developer (fintech),Liberum s. r. o.,https://www.profesia.sk/praca/liberum/O5238732?search_id=4a335570-99d1-4b1e-8331-494682995bde,2026-02-22,2026-03-22,False,Bratislava,5000 EUR gross/month,English: C1,"Bachelor's degree, Master's degree",Python,"SQL, RabbitMQ / Kafka, Apache Airflow orchestration, Redis caching & in-memory data stores, Docker containerization, Go programming language, QuestDB or similar high-performance time-series databases, Kubernetes ecosystem experience",,Full-time,4 years,,,
5238730,DevOps engineer (fintech),Liberum s. r. o.,https://www.profesia.sk/praca/liberum/O5238730?search_id=4a335570-99d1-4b1e-8331-494682995bde,2026-02-22,2026-03-22,False,Bratislava,3500 EUR gross/month,English: C1,"Bachelor's degree, Master's degree",,"Docker, Kubernetes, Bash, Grafana, Prometheus",Full-time,Full-time,4-5 years,,,
5238698,Tech Lead (Java/Kotlin),Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5238698?search_id=4a335570-99d1-4b1e-8331-494682995bde,2026-02-22,2026-03-22,False,Bratislava,3500 EUR gross/month,English: C1,"Bachelor, Master","Java, Kotlin",,Hybrid,Full-time,3-5 years,,,
5239452,Fullstack .NET Developer,Inviton s. r. o.,https://www.profesia.sk/praca/inviton/O5239452?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Chorvátsky Grob,2500 - 4000 EUR gross/month,English: A2,High School with Diploma,"C#, .NET, TypeScript","Azure SQL Database, Entity Framework Core, GitHub",Hybrid,Full-time,4 years,,,
5239596,ELVYS hľadá Testera: Pripojte sa k nám a ovplyvnite kvalitu našich produktov!,"ELVYS, s.r.o.",https://www.profesia.sk/praca/elvys/O5239596?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Košice,8 EUR/hour,"Slovak: C1, English: B1",High School with Diploma,,,On-site with home office,Full-time,,,,
5239598,Chceš pracovať v inovatívnej výrobe? ELVYS hľadá Brigádnika do oblasti elektroniky - prihlás sa a staň sa súčasťou nášho tímu!,"ELVYS, s.r.o.",https://www.profesia.sk/praca/elvys/O5239598?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Košice,6-10 EUR/hour,"Slovak: C1, English: B1",High School with Diploma (technological direction),,,On-site with home office,Full-time,,,,
5239594,Java Developer | AI-Driven Core Banking Platform,Neohunter | Recruitment-as-a-Service,https://www.profesia.sk/praca/neohunter-recruitment-as-a-service/O5239594?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Remote,4500 - 5000 EUR gross/month,English: C1,"University education (Bachelor's degree), University education (Master's degree), Postgraduate (Doctorate)",Java,"Kafka, Kubernetes, Oracle, MySQL",Remote-first / hybrid work model,"Full-time, Contract type",3+ years,,,
5239579,Senior Engineer - F# powered distributed systems on kubernetes,"Alma Career Slovakia s. r. o.   (pôvodne Profesia, spol. s r.o.)",https://www.profesia.sk/praca/alma-career-slovakia-povodne-profesia/O5239579?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Bratislava,2500 EUR gross/month,"F#: B2, TypeScript: B2, PHP: B2",Bachelor,"F#, TypeScript, PHP","Kubernetes, AWS (CDK), Helm, GitOps (Argo CD), Kafka, JSON:API, JSON-RPC, MCP, React, JavaScript",Remote,Full-time,3-5 years,,,
5239577,Change & Adoption Specialist (hybrid),Swiss Re,https://www.profesia.sk/praca/swiss-re/O5239577?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Bratislava,2100 - 3400 EUR gross/month,English: B2,Bachelor's degree,,,Hybrid,Full-time,5+ years,,,
5239555,"Senior DevOps/Platform Engineer - Network/System emphasis (Kubernetes, Terraform, SaltStack, Python/Go)",SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5239555?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Bratislava,2500 - 4200 EUR gross/month,,"Bachelor, Master, PhD","Go, Python","GitLab, Prometheus, Grafana, Saltstack, Terraform, ElasticSearch, OTEL, Kafka",Hybrid,Full-time,3-5 years,,,
5239554,SW Architekt / SW líder (Java stack),SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5239554?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Bratislava,3600 - 5000 EUR gross/month,,"Bachelor, Master, PhD","Java, Spring Boot","Kubernetes, Docker, Apache Kafka, Grafana, Prometheus, Jenkins, GitLab",Hybrid,Full-time,5+ years,,,
5239553,Backend Developer (Node.js/Typescript),SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5239553?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Žilina,2000 EUR gross/month,English: B1,"University education (Bachelor's degree), University education (Master's degree)","Node.js, Typescript, Express.js","DB layer, Cloud technologies and Infrastructure (preferably AWS), Authentication",Job with occasional home office,Full-time,,,,
5239523,"AI SERVICES - Automation Engineer – n8n Workflows , KE",Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5239523?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Košice,3500 EUR gross/month,English: B2,Secondary with school-leaving examination,"Python, n8n","REST APIs, Git, SQL, Spark, GraphQL",Hybrid,Full-time,,,,
5239522,FullStack Developer,"BILLDU LTD, organizačná zložka",https://www.profesia.sk/praca/billdu-ltd-organizacna-zlozka/O5239522?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Bratislava,3000 EUR gross/month,,"Bachelor, Master","React/Next.js, NodeJS, SCSS/Tailwind","Git, Docker, Figma, CI/CD pipeline",Hybrid,Full-time,,,,
5239500,OT Security Coordinator,MEGGLE Slovakia s. r. o.,https://www.profesia.sk/praca/meggle-slovakia/O5239500?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-02-26,False,Bratislava,2000 EUR gross/month,English: B2,Bachelor,,,Full-time,Full-time,,,,
5239446,HubSpot Product Owner & CRM Transformation Lead,BTCS Slovakia s. r. o.,https://www.profesia.sk/praca/btcs-slovakia/O5239446?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Bratislava,3000 EUR gross/month,English: B2,"Bachelor / Master degree in finance, Economics, or Business Information Technology",,HubSpot,Home-office,Full-time,5+ years,,,
5239484,IT Technical Support (L1 - Basic Level),AGEL SK a.s.,https://www.profesia.sk/praca/agel-sk/O5239484?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-17,False,Levice,1600 EUR gross/month,English: B1,High School with Diploma,,,,Full-time,,,,
5239483,IT Technical Support (L1 - Basic Level),AGEL SK a.s.,https://www.profesia.sk/praca/agel-sk/O5239483?search_id=341e3c34-8c90-4ac7-8940-a2fbc20e5847,2026-02-24,2026-03-23,False,Hlohovec,1600 EUR gross/month,English: B1,High School with Diploma,,,On-site,Full-time,,,,
5239476,Customer Support Advisor with German,Sufio s. r. o.,https://www.profesia.sk/praca/sufio/O5239476?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-23,False,Bratislava,1900-2500 EUR gross/month,"German: B2, English: C1",Secondary with school-leaving examination,,,Job with occasional home office,Full-time,,,,
5239473,IT Cyber & Risk Consultant (ServiceNow),"Devoteam, s.r.o.",https://www.profesia.sk/praca/devoteam/O5239473?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-23,False,Bratislava,3000 EUR gross/month,English: Fluent,University education (Bachelor's degree),,ServiceNow IRM or SecOps,Hybrid,Full-time,3-5 years,,,
5239457,Experienced Full Stack Software Developer for Computed Tomography,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5239457?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-23,False,Žilina,2700 EUR gross/month,English: B2,University education (Bachelor's degree),"C#, Angular",,Hybrid,Full-time,,,,
5239425,Experienced Full Stack Software Developer for Computed Tomography,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5239425?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-20,False,Košice,2700 EUR gross/month,English: B2,University education (Bachelor's degree),"C#, Angular",,Hybrid,Full-time,,,,
5239408,Správca siete a IKT,"PRVÁ ZVÁRAČSKÁ, a s.",https://www.profesia.sk/praca/prva-zvaracska-a-s/O5239408?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-23,False,Bratislava,2000 EUR gross/month,English: C1,Bachelor with Diploma,,,Full-time,Full-time,3-5 years,,,
5239363,Itil Manager,CGI Slovakia s. r. o.,https://www.profesia.sk/praca/cgi-slovakia/O5239363?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-23,False,Bratislava,2200 EUR gross/month,"English: B2, Slovak: C1",University education (Bachelor's degree),,,Job with occasional home office,Full-time,3-5 years,,,
5239347,AI Solutions & Delivery Manager,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5239347?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-23,False,Bratislava,2600 EUR gross/month,English: B2,Secondary with school-leaving examination,,,Hybrid,Full-time,,,,
5239346,"AI SERVICES - Automation Engineer – n8n Workflows , BA",Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5239346?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-23,False,Bratislava,3500 EUR gross/month,English: B2,Secondary with school-leaving examination,"Python, n8n","n8n, REST APIs, Git",Hybrid,Full-time,,,,
5239325,Internship – Java Software Engineer (Part-Time),Solar Turbines Slovakia s.r.o.,https://www.profesia.sk/praca/solar-turbines-slovakia/O5239325?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-10,False,Košice,8 EUR/hour gross/hour,English: B2+,,Java,,Home-Office (occasional),Part-time,,,,
5239303,Internship – .NET Software Engineer (Part-Time),Solar Turbines Slovakia s.r.o.,https://www.profesia.sk/praca/solar-turbines-slovakia/O5239303?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-10,False,Košice,8 EUR/hour gross,English: B2+,,"C#, .NET","Git, REST API, AWS/Cloud computing, HTML & CSS, SQL",Home-Office,Part-time,,,,
5239289,Internship – Automation Tester (Part-Time),Solar Turbines Slovakia s.r.o.,https://www.profesia.sk/praca/solar-turbines-slovakia/O5239289?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-10,False,Košice,8 EUR/hour gross,English: B2,,"TypeScript, Python, JavaScript",,Part-time with occasional home office,Internship - Part-Time,,,,
5239271,Aplikačný inžinier – SCADA systémy,"IPECON, s. r. o.",https://www.profesia.sk/praca/ipecon/O5239271?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-23,False,Žilina,1700 - 2500 EUR gross/month,English: B1,"Bachelor, Master",,SCADA SW,Hybrid,Full-time,,,,
5239277,Software Engineering Manager,Brightpick s. r. o.,https://www.profesia.sk/praca/brightpick/O5239277?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-22,False,Bratislava,4000 EUR gross/month,"English: C1, Slovak: C2","Master's degree in Computer Science, Software Engineering, or a related field","C++, Python",,Hybrid (minimum 3 days per week in the office),Full-time,3+ years,,,
5239272,Špecialista obsahu VOD platformy,Kanal1 Group s. r. o.,https://www.profesia.sk/praca/kanal1-group/O5239272?search_id=57a933d2-be2e-41a4-a316-befe78c9b3ee,2026-02-24,2026-03-23,False,Bratislava,12 EUR/hour gross,English: B1,High School with Diploma,,"XML, HTML, Adobe Photoshop, Illustrator, Premiere Pro",Hybrid,Full-time,,,,
5239192,Power BI Platform Specialist,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5239192?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-22,False,Košice,2600 EUR gross/month + VAR*,English: B2,"Bachelor's degree, Master's degree, Doctorate",,,Hybrid,Full-time,3+ years,,,
5239190,Systémový administrátor,MUZIKER a.s.,https://www.profesia.sk/praca/muziker/O5239190?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-17,False,Bratislava,1700 EUR gross/month,Slovenský jazyk - Pokročilý (C1),Stredoškolské s maturitou,,"MS Windows Server, Linux Server, Active Directory, TCP/IP, DNS, DHCP, VPN, Microsoft 365, Virtualizácia: Proxmox, VMware, Routre / Firewally: Zyxel, Fortinet, Monitoring a prevádzka infraštruktúry (Zabbix), SQL Server, IIS",Hybrid,Full-time,3-5 years,,,
5239175,AI řízení IT bezpečnostních incidentů (m/ž),Škoda Auto a.s.,https://www.profesia.sk/praca/skoda-auto/O5239175?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-23,False,Mladá Boleslav,,English: B2,Bachelor,,,Hybrid,Full-time,3-5 years,,,
5239173,Junior DevOps Engineer - Bratislava,PANTHEON.team,https://www.profesia.sk/praca/pantheon-team/O5239173?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-25,True,Bratislava,1500 EUR gross/month,English: B2,Secondary with school-leaving examination,"Bash, Python, UNIX/Linux",DevOps,Home-Office,Full-time,,,,
5239168,IFS Cloud Global ERP Product Owner: Supply Chain and Procurement,PRO Business Solutions s.r.o.,https://www.profesia.sk/praca/pro-business-solutions/O5239168?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-23,False,Remote,3000 - 5000 EUR gross/month,English: C1,,,,Home-Office,Full-time,2 years,,,
5239166,Head of Enterprise Applications (IFS),PRO Business Solutions s.r.o.,https://www.profesia.sk/praca/pro-business-solutions/O5239166?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-23,False,"Bratislava region, Trnava region, Nitra region",3500 EUR gross/month,English: B2,University education (Bachelor's degree),,,Full-time,Full-time,3-5 years,,,
5239163,AI Machine Learning Operations Engineer (m/ž),Škoda Auto a.s.,https://www.profesia.sk/praca/skoda-auto/O5239163?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-23,False,Praha,50000 CZK gross/month,English: B2,Bachelor,,,Hybrid,Full-time,3-5 years,,,
5239152,IT Analytik pre elektronické bankovníctvo,"Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5239152?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-22,False,Bratislava,2200 EUR gross/month,,"Bachelor, Master",,"MS Office, SQL",Hybrid,Full-time,3-5 years,,,
5239147,Data reporting BI analytik,ALEX PETERSON s.r.o.,https://www.profesia.sk/praca/alex-peterson/O5239147?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-23,False,Bratislava,2500 EUR gross/month,English: B2,Bachelor,"SQL, Python","Qlik Sense, Tableau",Hybrid,Full-time,2 years,,,
5236847,Senior Data Analyst,Resonate Services s.r.o.,https://www.profesia.sk/praca/resonate-services/O5236847?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-25,True,Košice,2700 EUR gross/month,English: C1,Master's degree,,"Power BI, Microsoft Fabric, SQL, Azure Data Factory, Logic Apps, Power Automate",Hybrid,Full-time,5+ years,,,
5239078,AI Engineer (R&D),SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5239078?search_id=d8c3a494-8544-40c0-aecb-dfb75be80ee6,2026-02-24,2026-03-23,False,Praha,3000 - 4500 EUR gross/month,,Bachelor,Python,,Hybrid,Full-time,3-5 years,,,
5239076,AI Engineer (R&D),SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5239076?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-03-23,False,Bratislava,3000 - 4500 EUR gross/month,,Bachelor,Python,,Hybrid,Full-time,3-5 years,,,
5239073,Unified Communications Support Engineer (On shift work - 24/7 coverage),Resonate Services s.r.o.,https://www.profesia.sk/praca/resonate-services/O5239073?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-03-23,False,Košice,1200 EUR gross/month,English: B2,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree)",,,Hybrid,Full-time,,,,
5239071,DevOps Engineer,SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5239071?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-03-23,False,Bratislava,2700 EUR gross/month,,"Bachelor, Master, PhD","Python, Bash, PHP, JavaScript/TypeScript","Atlassian Bamboo, Gitlab, Sonatype Nexus repositories, Docker",Job with occasional home office,Full-time,,,,
5239069,"AI Engineer (Python,Generative AI)",SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5239069?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-03-23,False,Bratislava,3300 - 4500 EUR gross/month,English: B2,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree)","Python, PySpark",Palantir,Hybrid,Full-time,,,,
5239068,Dátový/á analytik/analytička junior,"Slovenská sporiteľňa, a.s.",https://www.profesia.sk/praca/slovenska-sporitelna/O5239068?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-03-23,False,Bratislava,1800 EUR gross/month,,,"PowerBI, Excel, SQL","PowerBI, Excel",On-site with home office,Full-time,,,,
5239067,Linux Support Specialist (L2/L3),SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5239067?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-03-23,False,Bratislava,1800 - 3000 EUR gross/month,English: B2,"Secondary with school-leaving examination, Bachelor's degree, Master's degree, Doctorate",,,Job with occasional home office,Full-time,,,,
5237672,IT technik junior,Bizzcom s.r.o.,https://www.profesia.sk/praca/bizzcom/O5237672?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-03-23,False,Bučany,1400 EUR gross/month,English: B2,High School with Diploma,,"Microsoft 365, Power Platform, SQL Server",On-site,Full-time,0-1 years,,,
5239044,Digitálny/a analytik/čka v marketingu,"Slovenská sporiteľňa, a.s.",https://www.profesia.sk/praca/slovenska-sporitelna/O5239044?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-02-25,False,Bratislava,2500 EUR gross/month,,,,"SQL, Keboola, BigQuery",Hybrid,Full-time,1-3 years,,,
5239038,IT & Systems Integration Technician (L1/L2),omnius s. r. o.,https://www.profesia.sk/praca/omnius/O5239038?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-03-23,False,Bratislavský kraj,2100 EUR gross/month,English: B1,"High School with Diploma, Bachelor",,,"Home-Office, Terénna práca a pohotovosť",Full-time,2 years,,,
5237119,Konzultant ERP (logistika a výroba) – posuň biznis našich klientov vpred,"Asseco Solutions, a.s.",https://www.profesia.sk/praca/asseco-solutions/O5237119?search_id=5368630f-2ca9-40ae-b498-389781ddb68c,2026-02-24,2026-03-25,True,"Bratislavský kraj, Žilinský kraj",1700 EUR gross/month,,Bachelor,,"QASIDA, SPIN, HELIOS iNuvio, AP+",Hybrid (70:30),Full-time,2+ years,,,
